	28688	Tezpur University, India
	28692	Indian School of Mines
	28721	Pandit Ravishanka Shukla University, India
	28733	Barkatullah University, India
	28742	University of Delhi, India
28742	326269	University of Delhi, Department of Physics and Astrophysics
	28754	Jawaharlal Nehru University, New Delhi
	28800	India Meteorological Department, Delhi
	28817	Indian Institute of Technology, Delhi
	28827	Indira Gandhi Open University, India
	28849	Jamia Millia Islamia
	28961	Goa University, India
	28971	Gujarat University, India
	28997	Saint Xaviers College, Ahmedabad
	29011	Maharaja Sayajirao University of Baroda, India
	29027	Saurashtra University, India
	29037	Sardar Patel University, India
	29056	Kurukshetra University, India
	29057	National Institute of Technology, Kurukshetra, India
	29066	Himachal Pradesh University, India
	29070	Indian Institute of Advanced Study
	29074	University of Jammu, India
	29079	University of Kashmir, India
	29082	Mangalore University, India
	29090	Geological Survey of India
	29100	Bangalore University
	29120	Indian Institute of Science
29120	314951	Indian Institute of Science, Division of Physical Sciences
	29123	ISRO, Indian Space Research Organization
29123	270340	ISRO, Satellite Center
29123	29162	ISRO, Space Applications Center
29123	54643	ISRO, Vikram Sarabhai Space Center
	29130	Nehru Center for Advanced Scientific Research, Bangalore
	29146	TIFR, Tata Institute of Fundamental Research
29146	54640	TIFR, National Center for Radiophysics, Pune
29146	A1536	TIFR, Astrophysics Group
	29243	University of Mysore, India
	29263	University of Kerala, India
	29265	National Center for Earth Science Studies, India
	29288	Cochin University of Science and Technology, India
	29318	Mahatma Gandhi University, India
	29396	University of Mumbai
	29403	Amravati University, India
	29422	Shivaji University, India
	29429	Swami Ramanand Teerth Marathwada University, India
	29445	Bhabha Atomic Research Center
	29446	Department of Atomic Energy Consortium, India
	29491	Indian Institute of Technology, Mumbai
	29638	University of Pune, India
	29661	Manipur University, India
	29666	North-Eastern Hill University, India
	29689	Devi Ahilya University, India
	29702	University of Jabalpur, India
	29707	Awadhesh Pratash Singh University, India
	29708	Hari Singh Gour University of Sagar, India
	29731	Utkal University, India
	29732	Sambalpur University, India
	29734	Ravenshaw University, India
	29740	Guru Nanek Dev University, India
	29750	Panjab University, India
	29766	Punjab University, India
	29780	University of Rajasthan, India
	29794	Birla Institute of Science and Technology
	29798	Mohanlal Sukhadia University, India
	29817	Anna University, India
	29821	University of Madras, India
	29839	Institute of Mathematical Sciences, India
	29895	Annamalai University, India
	29897	Barathiar University, India
	29929	Gandhigram Rural Institute, India
	29937	Indira Gandhi Center for Atomic Research, India
	29943	Arul Anandar College, India
	29944	Madurai Kamaraj University, India
	30031	Agra College, India
	30037	Aligarh Muslim University, India
	30043	Allahabad University, India
	30045	Govind Ballabh Pant Institute of Himalayan Environment and Development, India
	30057	Wadia Institute of Himalayan Geology, India
	30064	DDU Gorakhpur University, India
	30065	Hindi Post Graduate College, India
	30073	Bundelkhand University, India
	30077	Indian Institute of Technology, Kanpur
	30096	University of Lucknow, India
	30102	Kumaun University, India
	30112	Indian Institute of Technology, Roorkee
	30114	Banaras Hindu University, India
30114	A1541	Banaras Hindu University, India, Department of Physics
	30126	University of Burdwan, India
	30130	Indian Institute of Engineering Science and Technology
	30131	Ramakrishna Mission Vivekananda University, India
	30132	University of Kalyani, India
	30133	Indian Institute of Technology, Kharagpur
	30141	Bose Institute, Calcutta
	30160	Indian Statistical Institute
	30163	University of Calcutta
30163	A1542	University of Calcutta, Institute of Radio Physics
30163	A1545	University of Calcutta, Center for Space Physics
	30167	Jadavpur University, Calcutta
	30169	Maulana Azad College, Calcutta
	30173	Presidency University, Calcutta
	30176	Saha Institute of Nuclear Physics
30176	A1544	Saha Institute of Nuclear Physics, Astroparticle Physics and Cosmology
	30177	Saint Xaviers College, Calcutta
	30178	Bose National Center for Basic Sciences, Calcutta
	30189	University of North Bengal, India
	30190	Visva Bharati University, India
	30361	Bern Museum of Natural History
	30437	University of Applied Sciences Northwestern Switzerland
	30446	University of Applied Sciences of Southern Switzerland
	30531	CERN, European Organization for Nuclear Research
30531	A1265	CERN, Theory Division
	30600	Geneva Museum of Natural History
	31189	Austrian Institute of Technology
	31296	FH Joanneum GmbH
	31390	Austrian Academy of Sciences
31390	231598	Austrian Institute of Space Science Research
	31475	Medical University of Graz
	31481	Natural History Museum, Vienna
	32172	Morehouse College
	32331	Wilbur Wright College
	32661	Wentworth Institute of Technology
	32833	Central Arizona University
33052	A1184	Montana State University, Bozeman, Department of Physics
	33176	Central University of Venezuela
	33177	University Centrooccidental Lisandro Alvarado, Venezuela
	33178	University of Carabobo, Venezuela
	33179	University of the Andes, Venezuela
33179	A1702	University of the Andes, Center for Theoretical Astrophysics
33179	A1703	University of the Andes, Center for Fundamental Physics
	33180	University of Oriente, Venezuela
	33181	University of Zulia, Venezuela
	33184	Metropolitan University, Venezuela
	33193	National Experimental University of Tachira, Venezuela
	33201	Simon Bolivar University, Venezuela
33201	A1704	Simon Bolivar University, Department of Physics
	33209	National University of San Marcos, Peru
	33216	Cayetano Heredia University, Peru
	33561	NTU, National Taiwan University
33561	111184	ASIAA, Institute of Astronomy and Astrophysics Academia Sinica, Taiwan
33561	71511	Academia Sinica, Institute of Physics, Taiwan
33561	71553	Academia Sinica, Institute of Earth Sciences, Taiwan
33561	A1531	NTU, National Taiwan University, Institute of Astrophysics
33561	A1532	NTU, National Taiwan University, Department of Physics
	33694	Stevens Institute of Technology
	34288	Warren Wilson College
	34419	Hashemite University, Jordan
	34706	University of South China
	34747	Shanghai University, China
	34763	Teikyo University of Science, Japan
	34815	Toyama Prefectural University, Japan
	34823	Toyama University, Japan
	34835	Okayama Shoka University, Japan
	34843	National Autonomous University of Honduras
	34849	University of San Carlos, Guatamala
	34850	University of Guatamala Valley
	34874	National Sun Yat-sen University
	34879	NTNU, National Taiwan Normal University
	34881	NTHU, National Tsing-Hua University, Taiwan
34881	111184	ASIAA, Institute of Astronomy and Astrophysics Academia Sinica, Taiwan
34881	150418	NTHU, National Tsing-Hua University, Taiwan, Department of Physics
34881	71511	Academia Sinica, Institute of Physics, Taiwan
34881	71553	Academia Sinica, Institute of Earth Sciences, Taiwan
34881	A1530	NTHU, National Tsing-Hua University, Taiwan, Institute for Astronomy
	34883	National Yunlin University of Science and Technology, Taiwan
	34886	Tamkang University, Taiwan
	34900	Chung Yuan Christian University, Taiwan
	34903	Fu Jen Catholic University, Taiwan
	34911	NCU, National Central University, Taiwan
34911	A1526	NCU, National Central University, Taiwan, Institute of Space Science
34911	A1527	NCU, National Central University, Taiwan, Institute of Astronomy
34911	A1528	NCU, National Central University, Taiwan, Department of Physics
34911	A1529	NCU, National Central University, Taiwan, Institute of Geophysics
	34912	National Cheng Kung University, Taiwan
34912	A1533	National Cheng Kung University, Taiwan, Institute for Space Astrophysical and Plasma Sciences
	34913	National Chengchi University, Taiwan
	34914	National Chiao Tung University, Taiwan
	34915	National Chung Cheng University, Taiwan
	34916	National Chung Hsing University, Taiwan
	34919	Ajou University, Korea
	34926	Jeju National University
	34929	Cheongju University, Korea
	34931	Chonnam National University, Korea
	34932	Chosun University, Korea
	34933	Chungbuk National University, Korea
34933	A1553	Chungbuk National University, Department of Astronomy and Space Science
34933	A1554	Chungbuk National University, Department of Physics
	34942	Dongguk University, Korea
	34947	Korea Aerospace University
	34950	Hanseo University, Korea
	34955	Hoseo University, Korea
	34958	Incheon National University, Korea
	34961	Gangneung-Wonju National University
	34962	Kangwon National University
	34965	Konkuk University, Korea
	34967	Kookmin University, Korea
	34968	Korea Advanced Institute of Science and Technology
34968	145567	KSA, Korea Science Academy of KAIST
	34969	Korea Maritime and Ocean University
	34971	Korea National University of Education
	34973	Korea University, Seoul
	34976	Weizmann Institute of Science
34976	407557	Weizmann Institute of Science, Department of Physics
34976	A1511	Weizmann Institute of Science, Astrophysics Group
34976	A1512	Weizmann Institute of Science, Department of Earth and Planetary Sciences
	34985	Kyungnam National University, Korea
	34986	Kyungpook National University, Korea
	34991	Mokpo National University, Korea
	34995	Pohang University of Science and Technology, Korea
	34996	Pusan National University, Korea
	34998	Pukyong National University, Korea
	35006	Sejong University, Seoul
35006	A1552	Sejong University, Department of Astronomy
	35010	University of Seoul, Korea
	35014	Sogang University, Korea
	35016	Soongsil University, Korea
	35017	Sung Kyun Kwan University, Korea
	35022	Sun Moon University, Korea
	35488	Vikram University, India
	36578	Qatar Foundation
36578	323125	Qatar Environment and Energy Research Institute
	37139	Ondokuz Mayis University
	37268	Indian Institute of Technology, Madras, India
	37442	University of Szeged
37442	A1346	University of Szeged, Astronomical Observatory
37442	A1347	Baja Astronomical Observatory, Hungary
	37447	University of Malaysia
	37449	University Putra, Malaysia
	37502	Akdeniz University
37502	A1424	Turkish National Observatory
	37503	Ataturk University
	37504	Ankara University
37504	A1423	Ankara University, Department of Astronomy
	37505	Baskent University
	37506	Cukurova University
	37507	Dicle University
	37508	Dokuz Eylul University
	37509	Ege University
37509	322579	Ege University, Department of Astronomy and Space Sciences
	37510	Firat University
	37511	Gazi University
	37512	Gaziantep University
	37515	Hacettepe University
	37516	Istanbul University
	37519	Kahramanmaras University
	37523	Uludag University
	37546	Tartu University
	37563	University of Malta
	37568	Lagos State University, Nigeria
	37589	IVIC, Venezuelan Institute for Scientific Research
	37595	University of Zimbabwe
	37597	University of Brunei
	37599	University of Debrecen
37599	A1345	MTA Atomki, Hungary
	37602	Addis Ababa University, Ethiopia
	37603	Kuwait University
	37607	Lebanese American University
	37611	Sultan Qaboos University, Oman
	37624	University of Rijeka
	37631	University of Zagreb
37631	A1337	University of Zagreb, Hvar Observatory
	37637	Semmelweis University
	37656	University of Pecs
	37663	University of Ljubljana
37663	A1340	University of Ljubljana, Center of Excellence SPACE SI
	37702	University of the Free State
	37707	University of the Witwatersrand
37707	196583	University of the Witwatersrand, School of Geosciences
37707	A1691	University of the Witwatersrand, School of Physics
	37716	University of Cape Town
37716	124263	University of Cape Town, Department of Geological Sciences
37716	274458	South African Environmental Observation Network
37716	A1686	University of Cape Town, Astronomy Cosmology and Gravitation Centre
37716	A1687	University of Cape Town, Department of Astronomy
37716	A1688	University of Cape Town, Department of Physics
	37740	Charles University, Prague
37740	138735	Charles University, Department of Physics
37740	A1359	Charles University, Astronomical Institute
	37748	Masaryk University
37748	A1364	Masaryk University, Department of Physics and Astrophysics
	37777	University of Crete
37777	A1432	University of Crete, Department of Physics
	37782	Aristotle University of Thessaloniki
37782	162236	Aristotle University of Thessaloniki, Department of Physics
37782	A1425	Aristotle University of Thessaloniki, Department of Astronomy
